bc,w,F_used,t,N_traj,avg_x,C_sim,se_C_sim,alpha_fit,steps_max,steps_mean
periodic,5,0.00080000000000000004,558405117700235.31,1000,58.704999999999998,0.17873980730524855,0,0,157838,29002.918000000001
periodic,5,0.00080000000000000004,560208468887007.19,1000,70.552999999999997,0.21460586871085191,0,0,160408,30422.564999999999
periodic,5,0.00080000000000000004,562017643937851.56,1000,53.335000000000001,0.16207585615115977,0,0,162583,28846.48
periodic,5,0.00080000000000000004,563832661660748.12,1000,56.402999999999999,0.17123326791990759,0,0,225482,30685.047999999999
periodic,5,0.00080000000000000004,565653540924418.88,1000,67.224999999999994,0.20389034833495331,0,0,166304,32309.080000000002
periodic,5,0.00080000000000000004,567480300658517,1000,58.572000000000003,0.17747444496389539,0,0,147939,29047.994999999999
periodic,5,0.00080000000000000004,569312959853828.25,1000,63.027000000000001,0.19078855761370314,0,0,170927,29451.195
periodic,5,0.00080000000000000004,571151537562473.5,1000,68.599999999999994,0.2074577773189642,0,0,200861,29757.599999999999
periodic,5,0.00080000000000000004,572996052898099,1000,57.101999999999997,0.17251896363700606,0,0,180521,28604.839
periodic,5,0.00080000000000000004,574846525036078.5,1000,64.632000000000005,0.19508012804647112,0,0,181535,31514.364000000001
periodic,5,0.00080000000000000004,576702973213713.88,1000,62.052,0.18711178276348883,0,0,149046,29016.099999999999
periodic,5,0.00080000000000000004,578565416730426.25,1000,66.551000000000002,0.20048406267418012,0,0,157192,28900.532999999999
periodic,5,0.00080000000000000004,580433874947973.38,1000,63.673000000000002,0.19162867523750632,0,0,142305,29881.509999999998
periodic,5,0.00080000000000000004,582308367290631.12,1000,58.125,0.17476242674962517,0,0,159155,29539.861000000001
periodic,5,0.00080000000000000004,584188913245413.25,1000,61.832999999999998,0.18573140104079017,0,0,165561,29574.762999999999
periodic,5,0.00080000000000000004,586075532362263.25,1000,66.587000000000003,0.19981789587997223,0,0,173900,30919.069
periodic,5,0.00080000000000000004,587968244254260.62,1000,62.856000000000002,0.18843934625018419,0,0,160233,30536.330000000002
periodic,5,0.00080000000000000004,589867068597827.5,1000,58.103999999999999,0.17402466077922435,0,0,162698,30191.647000000001
periodic,5,0.00080000000000000004,591772025132922.5,1000,57.706000000000003,0.17266553241289315,0,0,196942,29934.378000000001
periodic,5,0.00080000000000000004,593683133663263.88,1000,62.279000000000003,0.18616851188001024,0,0,159173,30543.424999999999
periodic,5,0.00080000000000000004,595600414056515.75,1000,58.323999999999998,0.17417740423032141,0,0,156636,28642.962
periodic,5,0.00080000000000000004,597523886244511,1000,59.502000000000002,0.17752355744989684,0,0,220827,29304.154999999999
periodic,5,0.00080000000000000004,599453570223449.88,1000,64.498000000000005,0.19224302542977439,0,0,161748,30303.253000000001
periodic,5,0.00080000000000000004,601389486054109.38,1000,64.528999999999996,0.19214947206160005,0,0,158811,29952.412
periodic,5,0.00080000000000000004,603331653862054.5,1000,64.486999999999995,0.19183875629398989,0,0,170391,30147.688999999998
periodic,5,0.00080000000000000004,605280093837837.88,1000,63.994999999999997,0.19019107623868328,0,0,185957,30977.277999999998
periodic,5,0.00080000000000000004,607234826237226.88,1000,62.136000000000003,0.18448765078902429,0,0,183246,29635.936000000002
periodic,5,0.00080000000000000004,609195871381394.12,1000,65.640000000000001,0.19470293441962627,0,0,176646,31589.627
periodic,5,0.00080000000000000004,611163249657146.12,1000,67.046000000000006,0.19868117203208774,0,0,207865,31034.364000000001
periodic,5,0.00080000000000000004,613136981517125.75,1000,63.606999999999999,0.18830795596832109,0,0,160755,30496.883000000002
periodic,5,0.00080000000000000004,615117087480026.75,1000,61.200000000000003,0.1810068850457156,0,0,160124,30382.718000000001
periodic,5,0.00080000000000000004,617103588130809.88,1000,61.904000000000003,0.18291204313917866,0,0,157581,30282.024000000001
periodic,5,0.00080000000000000004,619096504120909.62,1000,60.618000000000002,0.17893904197839966,0,0,139326,30792.23
periodic,5,0.00080000000000000004,621095856168453.25,1000,67.638000000000005,0.19946843388219881,0,0,210391,29733.588
periodic,5,0.00080000000000000004,623101665058481.75,1000,69.855999999999995,0.2058102738209748,0,0,203385,30967.427
periodic,5,0.00080000000000000004,625113951643158,1000,70.281999999999996,0.20686516505640007,0,0,178173,31119.518
periodic,5,0.00080000000000000004,627132736841986.62,1000,57.192999999999998,0.16817678504318476,0,0,167030,30004.976999999999
periodic,5,0.00080000000000000004,629158041642033.38,1000,61.630000000000003,0.18104863386502518,0,0,154769,31076.084999999999
periodic,5,0.00080000000000000004,631189887098133.5,1000,61.945999999999998,0.18180100034607372,0,0,192996,29880.103999999999
periodic,5,0.00080000000000000004,633228294333128.25,1000,66.203000000000003,0.19410672687690222,0,0,215912,31788.897000000001
periodic,5,0.00080000000000000004,635273284538064.5,1000,63.412999999999997,0.18574671079530117,0,0,170225,29766.653999999999
periodic,5,0.00080000000000000004,637324878972432.12,1000,58.837000000000003,0.17217625965162686,0,0,170829,29646.912
periodic,5,0.00080000000000000004,639383098964375.62,1000,65.296999999999997,0.19089558879107726,0,0,208193,30975.756000000001
periodic,5,0.00080000000000000004,641447965910918,1000,60.673000000000002,0.17720584784007529,0,0,193961,30072.474999999999
periodic,5,0.00080000000000000004,643519501278185.75,1000,64.396000000000001,0.18789766708242422,0,0,145867,31735.782999999999
periodic,5,0.00080000000000000004,645597726601621.75,1000,70.991,0.20694060101538475,0,0,167142,30642.469000000001
periodic,5,0.00080000000000000004,647682663486227.5,1000,66.006,0.19222317365962352,0,0,168062,31239.933000000001
periodic,5,0.00080000000000000004,649774333606766.12,1000,62.762999999999998,0.18260217173793089,0,0,185769,31866.897000000001
periodic,5,0.00080000000000000004,651872758708007.38,1000,64.792000000000002,0.18832307903405912,0,0,221335,30145.23
periodic,5,0.00080000000000000004,653977960604941.62,1000,58.536000000000001,0.16997502675693313,0,0,171353,30553.542000000001
periodic,5,0.00080000000000000004,656089961183010.75,1000,68.885000000000005,0.1998327453745459,0,0,252262,31941.049999999999
periodic,5,0.00080000000000000004,658208782398337,1000,66.933999999999997,0.19398524046991064,0,0,170780,32223.993999999999
periodic,5,0.00080000000000000004,660334446277944.25,1000,63.817,0.18477287168686471,0,0,181986,31730.646000000001
periodic,5,0.00080000000000000004,662466974919991.88,1000,60.981999999999999,0.17639383555503158,0,0,208183,32652.418000000001
periodic,5,0.00080000000000000004,664606390494009.75,1000,56.887999999999998,0.16439262176736338,0,0,199739,31333.720000000001
periodic,5,0.00080000000000000004,666752715241121,1000,64.656000000000006,0.18665963195850924,0,0,155837,31174.767
periodic,5,0.00080000000000000004,668905971474275.62,1000,67.477000000000004,0.19461542270079751,0,0,153760,31950.844000000001
periodic,5,0.00080000000000000004,671066181578485.38,1000,72.343000000000004,0.20844808932644007,0,0,190673,31938.275000000001
periodic,5,0.00080000000000000004,673233368011045.5,1000,60.984999999999999,0.17555142058695453,0,0,191410,31324.524000000001
periodic,5,0.00080000000000000004,675407553301787.12,1000,67.359999999999999,0.19371502837516169,0,0,156754,32161.939999999999
periodic,5,0.00080000000000000004,677588760053290,1000,67.212000000000003,0.19310253304159128,0,0,176565,32833.616000000002
periodic,5,0.00080000000000000004,679777010941136.25,1000,58.002000000000002,0.16648075507741963,0,0,196592,30162.700000000001
periodic,5,0.00080000000000000004,681972328714135.38,1000,64.649000000000001,0.18537996486316213,0,0,228917,32210.384999999998
periodic,5,0.00080000000000000004,684174736194563.25,1000,68.234999999999999,0.19547359301483583,0,0,192109,32939.101999999999
periodic,5,0.00080000000000000004,686384256278402.75,1000,70.256,0.20106859151079243,0,0,249818,31977.358
periodic,5,0.00080000000000000004,688600911935569.75,1000,69.704999999999998,0.19929879067431092,0,0,206148,33362.608
periodic,5,0.00080000000000000004,690824726210172.12,1000,70.998000000000005,0.20279944531190525,0,0,172271,33119.709000000003
periodic,5,0.00080000000000000004,693055722220726.75,1000,67.859999999999999,0.19364862569693864,0,0,138180,32685.751
periodic,5,0.00080000000000000004,695293923160419.38,1000,61.813000000000002,0.17622207137871321,0,0,191643,31301.673999999999
periodic,5,0.00080000000000000004,697539352297334.5,1000,61.893000000000001,0.17627954855628708,0,0,163638,30555.522000000001
periodic,5,0.00080000000000000004,699792032974700.38,1000,68.742999999999995,0.19559997412899754,0,0,206012,32293.182000000001
periodic,5,0.00080000000000000004,702051988611134,1000,65.819000000000003,0.18709901775175125,0,0,228440,30207.434000000001
periodic,5,0.00080000000000000004,704319242700876.75,1000,65.296000000000006,0.18543287049515692,0,0,196287,31839.994999999999
periodic,5,0.00080000000000000004,706593818814043.25,1000,70.156999999999996,0.19904490694622778,0,0,167363,33638.368000000002
periodic,5,0.00080000000000000004,708875740596873.5,1000,68.346000000000004,0.19371938338751793,0,0,184340,30686.462
periodic,5,0.00080000000000000004,711165031771968.75,1000,62.901000000000003,0.17811374766277788,0,0,137440,30356.333999999999
periodic,5,0.00080000000000000004,713461716138542.12,1000,66.311000000000007,0.18758814337221316,0,0,185635,32322.653999999999
periodic,5,0.00080000000000000004,715765817572668.12,1000,60.646999999999998,0.17139930097309977,0,0,221164,31176.171999999999
periodic,5,0.00080000000000000004,718077360027519.62,1000,65.616,0.18526329829085314,0,0,182904,32224.348000000002
periodic,5,0.00080000000000000004,720396367533637.25,1000,64.733000000000004,0.18259349025899041,0,0,206382,32647.437999999998
periodic,5,0.00080000000000000004,722722864199155.5,1000,61.999000000000002,0.17471257168063961,0,0,194735,32037.776000000002
periodic,5,0.00080000000000000004,725056874210074.5,1000,61.853000000000002,0.17413262876086949,0,0,225076,31189.144
periodic,5,0.00080000000000000004,727398421830499.12,1000,70.873000000000005,0.19933342093804546,0,0,191698,32223.061000000002
periodic,5,0.00080000000000000004,729747531402894.25,1000,69.364999999999995,0.19490348750170605,0,0,177443,30897.5
periodic,5,0.00080000000000000004,732104227348341.12,1000,61.646999999999998,0.17304979233506604,0,0,168693,31817.220000000001
periodic,5,0.00080000000000000004,734468534166779.25,1000,61.965000000000003,0.17377428313818785,0,0,185251,31702.446
periodic,5,0.00080000000000000004,736840476437281.5,1000,64.575999999999993,0.18092147000955489,0,0,174068,31846.946
periodic,5,0.00080000000000000004,739220078818286.38,1000,66.760999999999996,0.18686231150754953,0,0,184144,31619.107
periodic,5,0.00080000000000000004,741607366047874.75,1000,70.531999999999996,0.19722637766309378,0,0,180170,32659.567999999999
periodic,5,0.00080000000000000004,744002362944015.62,1000,65.619,0.18331091414744199,0,0,165978,32721.477999999999
periodic,5,0.00080000000000000004,746405094404826.62,1000,66.825999999999993,0.1865022595629153,0,0,222025,31121.627
periodic,5,0.00080000000000000004,748815585408836,1000,66.954999999999998,0.18668162037597602,0,0,206577,31342.869999999999
periodic,5,0.00080000000000000004,751233861015230.62,1000,65.049000000000007,0.18119202888081823,0,0,255362,31472.165000000001
periodic,5,0.00080000000000000004,753659946364136.75,1000,65.584999999999994,0.18250841872148271,0,0,151378,32166.316999999999
periodic,5,0.00080000000000000004,756093866676858.25,1000,62.487000000000002,0.17371925976642041,0,0,207418,30873.565999999999
periodic,5,0.00080000000000000004,758535647256159.25,1000,63.838000000000001,0.1773035714842415,0,0,178733,32423.644
periodic,5,0.00080000000000000004,760985313486515.12,1000,68.010000000000005,0.18870825654166309,0,0,201293,32283.743999999999
periodic,5,0.00080000000000000004,763442890834380,1000,67.468000000000004,0.18702337055738241,0,0,217338,33365.423000000003
periodic,5,0.00080000000000000004,765908404848453.88,1000,74.822000000000003,0.20720835938238744,0,0,230218,34051.044000000002
periodic,5,0.00080000000000000004,768381881159939.38,1000,71.501999999999995,0.19782267267067583,0,0,179827,32552.493999999999
periodic,5,0.00080000000000000004,770863345482814.25,1000,64.316000000000003,0.17776932274301133,0,0,166060,32387.417000000001
periodic,5,0.00080000000000000004,773352823614104.62,1000,70.603999999999999,0.19496067220649571,0,0,172646,33058.171999999999
periodic,5,0.00080000000000000004,775850341434144.75,1000,69.772999999999996,0.19247973844717139,0,0,201382,33452.269999999997
periodic,5,0.00080000000000000004,778355924906848.12,1000,68.171999999999997,0.18788130782359957,0,0,257637,34248.042999999998
periodic,5,0.00080000000000000004,780869600079981.12,1000,64.155000000000001,0.17663955606654289,0,0,222614,32349.624
periodic,5,0.00080000000000000004,783391393085421.12,1000,64.096999999999994,0.17630924045817223,0,0,212989,30973.385999999999
periodic,5,0.00080000000000000004,785921330139450.25,1000,74.212999999999994,0.20393758642232301,0,0,159093,32739.809000000001
periodic,5,0.00080000000000000004,788459437543002.25,1000,67.891000000000005,0.18638433515622216,0,0,178917,32583.363000000001
periodic,5,0.00080000000000000004,791005741681959,1000,68.837000000000003,0.18879872373835488,0,0,185129,33112.063000000002
periodic,5,0.00080000000000000004,793560269027410.88,1000,65.623000000000005,0.17980969971165731,0,0,190860,33136.391000000003
periodic,5,0.00080000000000000004,796123046135936.38,1000,67.635999999999996,0.18514622717681486,0,0,209752,32767.834999999999
periodic,5,0.00080000000000000004,798694099649880.5,1000,68.671999999999997,0.18780042168624494,0,0,196544,32134.478999999999
periodic,5,0.00080000000000000004,801273456297619,1000,65.150000000000006,0.17799639362266859,0,0,204650,32340.314999999999
periodic,5,0.00080000000000000004,803861142893859.5,1000,68.046999999999997,0.18573154963901306,0,0,164454,33553.561000000002
periodic,5,0.00080000000000000004,806457186339893.38,1000,65.969999999999999,0.17988837521199771,0,0,179373,33385.307000000001
periodic,5,0.00080000000000000004,809061613623898.88,1000,69.635999999999996,0.18970131774424309,0,0,196353,32142.531999999999
periodic,5,0.00080000000000000004,811674451821208.38,1000,69.436999999999998,0.18897632371124279,0,0,165752,31658.163
periodic,5,0.00080000000000000004,814295728094593.12,1000,65.492999999999995,0.17807020037919266,0,0,150715,32166.637999999999
periodic,5,0.00080000000000000004,816925469694549,1000,67.394999999999996,0.18306442535204293,0,0,182186,33222.341
periodic,5,0.00080000000000000004,819563703959569.75,1000,71.272000000000006,0.19340831483231757,0,0,176845,33590.675999999999
periodic,5,0.00080000000000000004,822210458316438.12,1000,64.522000000000006,0.1749217976239395,0,0,188764,32328.27
periodic,5,0.00080000000000000004,824865760280517.25,1000,66.140000000000001,0.1791349049227246,0,0,200537,31735.912
periodic,5,0.00080000000000000004,827529637456026.75,1000,64.376999999999995,0.17419138707932705,0,0,208066,33389.286999999997
periodic,5,0.00080000000000000004,830202117536333.62,1000,67.125,0.1814513307583209,0,0,186296,33924.527999999998
periodic,5,0.00080000000000000004,832883228304242.62,1000,64.501000000000005,0.17418960035609077,0,0,168410,32971.703999999998
periodic,5,0.00080000000000000004,835572997632272.38,1000,64.971999999999994,0.17529193154135669,0,0,178885,31806.877
periodic,5,0.00080000000000000004,838271453482968.12,1000,60.25,0.1623950017108505,0,0,236699,34757.402999999998
periodic,5,0.00080000000000000004,840978623909165.88,1000,78.579999999999998,0.21159604569675455,0,0,167720,35187.453999999998
periodic,5,0.00080000000000000004,843694537054307.38,1000,68.305000000000007,0.18375024826430358,0,0,199594,34473.618000000002
periodic,5,0.00080000000000000004,846419221152719.75,1000,65.912999999999997,0.1771439945373077,0,0,211353,34085.224000000002
periodic,5,0.00080000000000000004,849152704529911.38,1000,65.096999999999994,0.1747818151809995,0,0,203372,32888.313999999998
periodic,5,0.00080000000000000004,851895015602870.75,1000,65.828000000000003,0.17657363079054442,0,0,204841,32927.061000000002
periodic,5,0.00080000000000000004,854646182880347.62,1000,68.978999999999999,0.18484682562345353,0,0,195061,33456.358
periodic,5,0.00080000000000000004,857406234963173.88,1000,67.685000000000002,0.18120386302680366,0,0,196311,32546.737000000001
periodic,5,0.00080000000000000004,860175200544532.5,1000,69.715999999999994,0.18646073679298855,0,0,237324,33510.589999999997
periodic,5,0.00080000000000000004,862953108410281.12,1000,70.903000000000006,0.18945211669535977,0,0,148278,32410.253000000001
periodic,5,0.00080000000000000004,865739987439236.62,1000,67.822999999999993,0.18104717917936461,0,0,181380,32190.151000000002
periodic,5,0.00080000000000000004,868535866603479.12,1000,73.040999999999997,0.1947876388146158,0,0,205827,34799.881000000001
periodic,5,0.00080000000000000004,871340774968656.62,1000,76.75,0.20448101057946472,0,0,244798,34999.631000000001
periodic,5,0.00080000000000000004,874154741694276.88,1000,71.007000000000005,0.18899733443426045,0,0,260741,33927.964
periodic,5,0.00080000000000000004,876977796034016.88,1000,83.986000000000004,0.22332704950991411,0,0,191514,35024.834000000003
periodic,5,0.00080000000000000004,879809967336034.88,1000,68.308000000000007,0.1814620932621745,0,0,181911,33979.847000000002
periodic,5,0.00080000000000000004,882651285043264.25,1000,72.549000000000007,0.19254209511810838,0,0,162085,33855.521999999997
periodic,5,0.00080000000000000004,885501778693723.62,1000,65.864999999999995,0.17463402939928221,0,0,199466,34905.817000000003
periodic,5,0.00080000000000000004,888361477920827.12,1000,65.483999999999995,0.17345598695708911,0,0,207252,34254.756999999998
periodic,5,0.00080000000000000004,891230412453678.25,1000,72.965000000000003,0.19308502707025799,0,0,169228,34981.033000000003
periodic,5,0.00080000000000000004,894108612117404.12,1000,72.174999999999997,0.19080981879726355,0,0,188630,34144.252
periodic,5,0.00080000000000000004,896996106833436.5,1000,67.947999999999993,0.17946118067749656,0,0,240384,33454.319000000003
periodic,5,0.00080000000000000004,899892926619848.75,1000,65.197000000000003,0.17202888358879379,0,0,194859,32885.209999999999
periodic,5,0.00080000000000000004,902799101591652.5,1000,77.162000000000006,0.20340290457498497,0,0,186843,35061.652000000002
periodic,5,0.00080000000000000004,905714661961115.12,1000,74.891999999999996,0.19722820361517332,0,0,201542,34250.485000000001
periodic,5,0.00080000000000000004,908639638038077.25,1000,75.804000000000002,0.19943695255165772,0,0,197510,34827.461000000003
periodic,5,0.00080000000000000004,911574060230252.88,1000,65.542000000000002,0.17227137183207741,0,0,192408,35660.599999999999
periodic,5,0.00080000000000000004,914517959043571.5,1000,69.448999999999998,0.18236409473585197,0,0,181106,33656.559999999998
periodic,5,0.00080000000000000004,917471365082466,1000,68.994,0.18099416697301451,0,0,230265,34178.347999999998
periodic,5,0.00080000000000000004,920434309050216.12,1000,74.744,0.19588875510027742,0,0,226454,34470.122000000003
periodic,5,0.00080000000000000004,923406821749253.38,1000,75.091999999999999,0.19661052273486809,0,0,208361,34662.540999999997
periodic,5,0.00080000000000000004,926388934081484.38,1000,70.75,0.1850629354267351,0,0,175728,33848.216
periodic,5,0.00080000000000000004,929380677048616.75,1000,60.502000000000002,0.15810392426937886,0,0,200493,34036.650999999998
periodic,5,0.00080000000000000004,932382081752465.12,1000,70.204999999999998,0.1832824484961042,0,0,192458,34237.824000000001
periodic,5,0.00080000000000000004,935393179395302.12,1000,66.510999999999996,0.17347073869878951,0,0,218855,34241.938999999998
periodic,5,0.00080000000000000004,938414001280151.75,1000,74.875,0.19509651051665922,0,0,192479,34080.544000000002
periodic,5,0.00080000000000000004,941444578811141.38,1000,71.451999999999998,0.18599744216377659,0,0,186891,34573.286999999997
periodic,5,0.00080000000000000004,944484943493813.38,1000,73.494,0.1911280299312858,0,0,229805,34221.872000000003
periodic,5,0.00080000000000000004,947535126935456,1000,77.471000000000004,0.20127580679867829,0,0,185565,34387.110000000001
periodic,5,0.00080000000000000004,950595160845436.38,1000,71.840000000000003,0.18646557034543634,0,0,261072,35316.326999999997
periodic,5,0.00080000000000000004,953665077035518.12,1000,68.772999999999996,0.17833238411571953,0,0,181289,34363.786
periodic,5,0.00080000000000000004,956744907420199.88,1000,71.850999999999999,0.18613368657424742,0,0,185656,35120.317000000003
periodic,5,0.00080000000000000004,959834684017054.75,1000,79.719999999999999,0.20631906843150224,0,0,244693,36299.203999999998
periodic,5,0.00080000000000000004,962934438947052,1000,67.921999999999997,0.17561534435888362,0,0,230629,34853.188000000002
periodic,5,0.00080000000000000004,966044204434894.38,1000,74.834000000000003,0.19329956190757677,0,0,272938,35134.116000000002
periodic,5,0.00080000000000000004,969164012809357,1000,71.552000000000007,0.18464332137908418,0,0,241805,35020.783000000003
periodic,5,0.00080000000000000004,972293896503608.25,1000,74.159999999999997,0.19118836677379536,0,0,174907,32571.069
periodic,5,0.00080000000000000004,975433888055573.88,1000,75.165999999999997,0.19359453693554204,0,0,221296,35824.084999999999
periodic,5,0.00080000000000000004,978584020108244.12,1000,66.628,0.17143849722100196,0,0,187002,34118.381999999998
periodic,5,0.00080000000000000004,981744325410040.38,1000,79.268000000000001,0.20376490707351941,0,0,252044,35415.220999999998
periodic,5,0.00080000000000000004,984914836815140.38,1000,73.495999999999995,0.18874484952366125,0,0,178433,34916.027999999998
periodic,5,0.00080000000000000004,988095587283823.12,1000,66.701999999999998,0.17113158709967893,0,0,236388,34414.440999999999
periodic,5,0.00080000000000000004,991286609882815.88,1000,70.224000000000004,0.17999349152677205,0,0,178334,35047.129999999997
periodic,5,0.00080000000000000004,994487937785621.62,1000,71.567999999999998,0.18326099273393615,0,0,178203,34883.135999999999
periodic,5,0.00080000000000000004,997699604272892.38,1000,69.641000000000005,0.17815420136539609,0,0,204238,34317.930999999997
periodic,5,0.00080000000000000004,1000921642732742.8,1000,79.804000000000002,0.20395560549401329,0,0,267906,35828.616999999998
periodic,5,0.00080000000000000004,1004154086661125.1,1000,72.641999999999996,0.18547214504322618,0,0,209461,34992.159
periodic,5,0.00080000000000000004,1007396969662162.2,1000,73.757000000000005,0.18813693382419514,0,0,178975,35122.107000000004
periodic,5,0.00080000000000000004,1010650325448500,1000,73.182000000000002,0.18648976776087151,0,0,200390,36626.508000000002
periodic,5,0.00080000000000000004,1013914187841662.6,1000,78.850999999999999,0.20074181911269465,0,0,182147,36304.137000000002
periodic,5,0.00080000000000000004,1017188590772391.1,1000,78.573999999999998,0.19984322445999578,0,0,216274,35906.822
periodic,5,0.00080000000000000004,1020473568281005.2,1000,71.784000000000006,0.1823971871779306,0,0,241299,34893.379999999997
periodic,5,0.00080000000000000004,1023769154517764.6,1000,69.117000000000004,0.17545076950852945,0,0,214127,35416.694000000003
periodic,5,0.00080000000000000004,1027075383743212.4,1000,78.912000000000006,0.20012132257424112,0,0,213369,37282.936000000002
periodic,5,0.00080000000000000004,1030392290328534.6,1000,78.605000000000004,0.19915004177830406,0,0,200625,35784.023000000001
periodic,5,0.00080000000000000004,1033719908755922.5,1000,75.524000000000001,0.19115916700274724,0,0,196335,35203.508000000002
periodic,5,0.00080000000000000004,1037058273618913.4,1000,75.900999999999996,0.19192765610853865,0,0,202124,35440.510000000002
periodic,5,0.00080000000000000004,1040407419622780.5,1000,73.073999999999998,0.18460049388814703,0,0,187374,35502.720000000001
periodic,5,0.00080000000000000004,1043767381584859.5,1000,67.471000000000004,0.17028133277984828,0,0,192458,36643.718000000001
periodic,5,0.00080000000000000004,1047138194434940.4,1000,81.769000000000005,0.2061666889952288,0,0,222231,37640.021999999997
periodic,5,0.00080000000000000004,1050519893215613.4,1000,73.626000000000005,0.18545601867058897,0,0,194090,36507.391000000003
periodic,5,0.00080000000000000004,1053912513082637.8,1000,78.239999999999995,0.19688765367108554,0,0,195490,36299.711000000003
periodic,5,0.00080000000000000004,1057316089305311.4,1000,70.780000000000001,0.1779426754029563,0,0,229471,36161.892999999996
periodic,5,0.00080000000000000004,1060730657266820.1,1000,70.947000000000003,0.17819007460600378,0,0,186338,37022.040000000001
periodic,5,0.00080000000000000004,1064156252464636.4,1000,75.546000000000006,0.18955745270348839,0,0,221405,36208.430999999997
periodic,5,0.00080000000000000004,1067592910510852.6,1000,76.947000000000003,0.1928861292298287,0,0,189840,36555.461000000003
periodic,5,0.00080000000000000004,1071040667132582.9,1000,69.683000000000007,0.17450828935947343,0,0,190861,34951.190000000002
periodic,5,0.00080000000000000004,1074499558172316.1,1000,74.831000000000003,0.18721932992531526,0,0,206627,35334.858
periodic,5,0.00080000000000000004,1077969619588293.6,1000,74.120999999999995,0.18526369582086805,0,0,202021,36586.349000000002
periodic,5,0.00080000000000000004,1081450887454887,1000,76.471000000000004,0.1909526716319479,0,0,210521,37026.398999999998
periodic,5,0.00080000000000000004,1084943397962960,1000,76.668999999999997,0.19126199624881285,0,0,257210,35829.321000000004
periodic,5,0.00080000000000000004,1088447187420253.5,1000,76.581000000000003,0.19085776536094012,0,0,207685,36207.779999999999
periodic,5,0.00080000000000000004,1091962292251772.2,1000,84.099000000000004,0.20939174166231408,0,0,187691,36703.978000000003
periodic,5,0.00080000000000000004,1095488749000149.6,1000,73.307000000000002,0.18234509286270395,0,0,219097,35364.733
periodic,5,0.00080000000000000004,1099026594326032.2,1000,73.236000000000004,0.18199236364821261,0,0,234317,36242.807000000001
periodic,5,0.00080000000000000004,1102575865008465.8,1000,79.808999999999997,0.19813460554961526,0,0,188457,37647.639000000003
periodic,5,0.00080000000000000004,1106136597945258.9,1000,72.459999999999994,0.1797159864918573,0,0,243444,35555.790999999997
periodic,5,0.00080000000000000004,1109708830153398.9,1000,74.412000000000006,0.18437892342121581,0,0,217446,37591.010999999999
periodic,5,0.00080000000000000004,1113292598769399.9,1000,70.233000000000004,0.17385589981844943,0,0,208617,35605.353999999999
periodic,5,0.00080000000000000004,1116887941049720.6,1000,82.966999999999999,0.20517928692080531,0,0,225752,37465.063999999998
periodic,5,0.00080000000000000004,1120494894371134.4,1000,75.298000000000002,0.18603364114467846,0,0,180196,36287.023999999998
periodic,5,0.00080000000000000004,1124113496231120.9,1000,76.171000000000006,0.18800855804914074,0,0,218867,36042.978999999999
periodic,5,0.00080000000000000004,1127743784248261.8,1000,75.120999999999995,0.18523763941708135,0,0,178627,35126.603999999999
periodic,5,0.00080000000000000004,1131385796162612.8,1000,79.582999999999998,0.19605056571861762,0,0,207364,38712.839
periodic,5,0.00080000000000000004,1135039569836128,1000,74.947999999999993,0.18445386401231362,0,0,192648,34689.262999999999
periodic,5,0.00080000000000000004,1138705143253017.5,1000,68.069000000000003,0.16736205342629987,0,0,203318,36110.084000000003
periodic,5,0.00080000000000000004,1142382554520174,1000,78.215999999999994,0.1921246739401696,0,0,253383,38455.455999999998
periodic,5,0.00080000000000000004,1146071841867550,1000,73.885999999999996,0.18131327933084457,0,0,202999,35174.650999999998
periodic,5,0.00080000000000000004,1149773043648561,1000,79.685000000000002,0.19535473865290684,0,0,217629,36949.038
periodic,5,0.00080000000000000004,1153486198340487.8,1000,76.244,0.18673811127579909,0,0,220347,37819.476999999999
periodic,5,0.00080000000000000004,1157211344544858.8,1000,77.700000000000003,0.19012018315766036,0,0,188527,36145.169999999998
periodic,5,0.00080000000000000004,1160948520987883.2,1000,80.837000000000003,0.19760471770646498,0,0,263068,38729.044000000002
periodic,5,0.00080000000000000004,1164697766520816.2,1000,79.923000000000002,0.19518157331742103,0,0,220756,37373.423999999999
periodic,5,0.00080000000000000004,1168459120120396.8,1000,74.659000000000006,0.18214997742349484,0,0,208244,36660.889999999999
periodic,5,0.00080000000000000004,1172232620889232.5,1000,74.891000000000005,0.18253934960610071,0,0,194559,36209.404000000002
periodic,5,0.00080000000000000004,1176018308056211.8,1000,79.400000000000006,0.19334248114681157,0,0,218652,38581.353999999999
periodic,5,0.00080000000000000004,1179816220976916.5,1000,78.233999999999995,0.19031903931584129,0,0,188166,37017.735999999997
periodic,5,0.00080000000000000004,1183626399134016.2,1000,79.786000000000001,0.19390692072595078,0,0,239371,37545.932000000001
periodic,5,0.00080000000000000004,1187448882137688.8,1000,81.531000000000006,0.19795628831082693,0,0,213346,37839.934000000001
periodic,5,0.00080000000000000004,1191283709726041.2,1000,77.478999999999999,0.18793620627035537,0,0,195665,36988.303999999996
periodic,5,0.00080000000000000004,1195130921765508.5,1000,77.281000000000006,0.18727469488193077,0,0,207967,38137.707999999999
periodic,5,0.00080000000000000004,1198990558251273.2,1000,72.429000000000002,0.17534717367870759,0,0,243037,36382.525000000001
periodic,5,0.00080000000000000004,1202862659307686.2,1000,70.832999999999998,0.17131754131317847,0,0,190138,36890.784
